|p_url|target|comment_author|comment
0|https://www.instagram.com/p/ClXOfA_Nxl_/|grupoemi|colagenopep_ejecafetero|['Yo lo hago 20/4 y me ha encantado, ah! Solo una vez a la semana 🙌']
1|https://www.instagram.com/p/ClUjmgqNUZF/|grupoemi|colagenopep_ejecafetero|['Te amo EMI! 😍']
2|https://www.instagram.com/p/ClUjmgqNUZF/|grupoemi|astridlopez5487|['@andreachalarca_']
5|https://www.instagram.com/p/ClCh8ADMqG0/|grupoemi|luccarotta_19|['SUPER INTERR']
6|https://www.instagram.com/p/ClCh8ADMqG0/|grupoemi|luccarotta_19|['SUPER INTERESANTE GRACIAS}']
7|https://www.instagram.com/p/ClCh8ADMqG0/|grupoemi|colagenopep_ejecafetero|['@clamizulu']
10|https://www.instagram.com/p/Ck1p3JaSG5X/|grupoemi|arreboles_3|['Emi me ha acompañado en los momentos más difíciles, GRACIAS EMI👏👏👏👏']
11|https://www.instagram.com/p/CkzEoa6tVr1/|grupoemi|anamariacomparte|['#pesimoservicio #malservicio #demorado #desmejorado #norecomendado #grupoemi Es inaudito la forma en la que los paramédicos tratan telefónicamente a los pacientes, a sus familias. Falta de profesionalismo, irrespecto, total falta de empatía.']
12|https://www.instagram.com/p/CkwgjDRPIGU/|grupoemi|laurasuarezt|['Están desmejorando su servicios, ya no ponen ni inyección y demoran hasta 4 horas en llegar. Ayer solicite un servicio desde las 8:00 pm y eran 11:30 pm y nunca llegaron 😡']
13|https://www.instagram.com/p/CkwgjDRPIGU/|grupoemi|joycerubiano|['Pedí el servicio anoche a las 10 pm y el médico llegó hasta hoy a las 7:35 am! Ese es el tremendo servicio que prestan! Y encima se ponen bravos']
14|https://www.instagram.com/p/CkwgjDRPIGU/|grupoemi|_ohheyjuliie|['Dicen que excelente servicio pero en realidad no lo es. Llamamos a las 9:30 de la mañana, y nos dijeron que llamaron la ambulancia. La ambulancia nunca llego. Nos debieron haber dicho que el servicio no estaba disponible. Llamamos el servicio al cliente y la persona lo que nos dijo fue “que quiere que haga”. No es la primera vez que pasa. No sirve.']
15|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|ceciliaescom54|['Muy bueno saberlo,muchas gracias.']
16|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|dominguez_mandis|['Excelente servicio. Muchas gracias 😍']
17|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|masterquimica|['🔥']
18|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|doralbapineda|['👏👏👏']
19|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|luzmarinaduarteram|['❤️👏👏']
20|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|taliavergaras|['👏👏👏']
21|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|carmengua14|['Interesante esté servicio gracias ☺️']
22|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|andrea.ortizortiz.37|['❤️🙌']
23|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|montesluzstella|['Súper , los felicito , excelente atención']
24|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|gordo.0426|['EXCELENTE']
25|https://www.instagram.com/p/Ckt7NblrG94/|grupoemi|melvaduque.santa|['Excelente noticia...gracias']
26|https://www.instagram.com/p/CkrWqz8O9uC/|grupoemi|raquel.g.angel|['Como podemos ver que especialista tienen convenio con uds']
27|https://www.instagram.com/p/CkrWqz8O9uC/|grupoemi|bobtredo1960|['Buenas tardes.Cuanto vale una cita con un Internista cómo afiliado a EMI.Gracias']
29|https://www.instagram.com/p/CkmM0pFDHbg/|grupoemi|lainaaguirre|['Y nuestro bienestar. Felicidad. Alegría y todos los infinitos sinónimos que encuentres.vson angelitos peluditos de papá Dios ❤️❤️❤️❤️❤️❤️❤️']
30|https://www.instagram.com/p/CkmM0pFDHbg/|grupoemi|jeanetheeljaiek|['Son maravillosos']
32|https://www.instagram.com/p/Cked704MMTe/|grupoemi|atencio82|['#DraMachila ❤️❤️❤️']
33|https://www.instagram.com/p/Ckb5omsp2o0/|grupoemi|maljoperez|['🙌🔥']
34|https://www.instagram.com/p/Ckb5omsp2o0/|grupoemi|tulaarredondo|['EMI : graciasss .. graciasss..calidad y eficiencia en el servicio, personal con ética y sobretodo calidad humana, felicitaciones y mis mejores deseos para que su aumente su prosperidad empresarial en Pro de sus empleados y afiliados... 👏👏👏👏👏🙏🏻🙏🏻🙏🏻🙏🏻']
43|https://www.instagram.com/p/Cjl1ZepsYyA/|grupoemi|marta.e.ayala|['😍😍😍😍']
46|https://www.instagram.com/p/CjF3D2fNSFH/|grupoemi|ivonnefranco79|['El peor servicio del mundo una urgencia desde las 6 pm una niña con fiebre alta y que hay que esperar voy para 12 horas']
47|https://www.instagram.com/p/CjF3D2fNSFH/|grupoemi|palominoja|['Gracias EMI por su excelente servicio.']
49|https://www.instagram.com/p/Ci_L-cFNcV7/|grupoemi|rosemm1059|['👌👍']
50|https://www.instagram.com/p/Ci_L-cFNcV7/|grupoemi|mafalda23085|['Se le ha dicho al doctor,dice todo bien.']
51|https://www.instagram.com/p/Ci_L-cFNcV7/|grupoemi|gladys.barreiro.12|['👏']
52|https://www.instagram.com/p/Ci_L-cFNcV7/|grupoemi|ramirezchavezbryan|['https://m.facebook.com/story.php?story_fbid=pfbid0ktbqyQPm2nB2kg2am6yMZURS3H75WPwFqWReQZ2P3mN99sKxoG1rypzCYaHS89ntl&id=100041831685499']
53|https://www.instagram.com/p/Ci6CSzrv_4V/|grupoemi|vivianavegasalcedo|['Me parece muy mal echo que realicen una atención domiciliaria y a los 10 o 15 minutos ya estén llamando para saber si el doctor salió, en temas de salud la revisión precisa y de calidad es muy importante, sobre todo si están hablando de preservar la salud']
54|https://www.instagram.com/p/Ci6CSzrv_4V/|grupoemi|linaxxymarch|['Bastante decepcionada con el servicio, he pasado más de 8 horas esperando atención médica y ni si quiera han asignado mi servicio, terrible atención y poca seriedad.']
55|https://www.instagram.com/p/Ci6CSzrv_4V/|grupoemi|camiortegont|['La verdad muy decepcionado, mi esposa tuvo una bebé hace un mes, tenía unos dolores horribles, y lo único que le dijeron fue que tomará acetaminofen, como a la quinta llamada, llamo una doctora y dijo que tocaba visita domiciliaria, llame para verificar si se iba a prestar el servicio y un doctor muy grosero creo que de nombre mauricio, me dice que hay gente esperando más de 4 horas, que ese era el procedimiento y que me tocaba esperar ese tiempo y prácticamente que de malas me dio a entender y me colgó...']
56|https://www.instagram.com/p/Ci6CSzrv_4V/|grupoemi|juliansepulveda8|['EMI, es una empresa prestadora de un servicio muy regular. Después de los años de pandemia se dieron cuenta de que el negocio es la Telemedicina y ahora retienen a los pacientes en una línea para no desplazar personal médico. La salud es un negocio y más si una persona permanece en emi']
60|https://www.instagram.com/p/Cilc5u0u9xt/|grupoemi|mariacalderon587|['Tengo todos los sintomas']
67|https://www.instagram.com/p/CiLs1g2LXkd/|grupoemi|bibianaaraque|['Falsa tanta propaganda. Solicite un servicio de urgencia y nunca llegaron. Tenían muchas atenciones pues contraten más personas para que le cumplan a los usuarios. Llame a las 8 de la noche y alas 7 de la mañana del otro día no habían llegado. Llame y que seguía en espera porque la ciudad tenía muchas vías cerradas por la maratón de Medellín. Que disculpita.']
68|https://www.instagram.com/p/CiJIWMYMBbP/|grupoemi|paulsoningam|['Que buen post ❤️']
69|https://www.instagram.com/p/CiBZ0ExpsAr/|grupoemi|maigrethlamar|['Crema Unesia.']
70|https://www.instagram.com/p/CiBZ0ExpsAr/|grupoemi|alexandramalagonruiz|['😍']
71|https://www.instagram.com/p/Ch5rjksrbY5/|grupoemi|paquita89|['Huyy si me voy a exponer! Toca es gimnasio.!']
72|https://www.instagram.com/p/Ch5rjksrbY5/|grupoemi|mafetv31|['Sería bueno que dijeran que tipo de música o algún enlace y como hago para saber cuando camino esos kms']
73|https://www.instagram.com/p/Ch5rjksrbY5/|grupoemi|deyanirabernalocampo|['Donde lo haga me roban e celular.']
74|https://www.instagram.com/p/Ch5rjksrbY5/|grupoemi|rrodriguezaparicio|['👏👏👏 excelente reflexión gracias']
75|https://www.instagram.com/p/Ch5rjksrbY5/|grupoemi|patycomar444|['Buenas tardes cordial saludo. A qué correo electrónico se envían las hojas de vida??? Gracias']
77|https://www.instagram.com/p/ChnqaiylvEv/|grupoemi|_laurasofia17|['Excelente servicio!!👏👏']
78|https://www.instagram.com/p/ChnqaiylvEv/|grupoemi|montesluzstella|['Excelente atención , 🙏']
79|https://www.instagram.com/p/ChnqaiylvEv/|grupoemi|manuelap_1107|['Pésimo servicio. Espera de hasta 5 horas para una atención que ellos mismos marcan como “prioritario”.']
80|https://www.instagram.com/p/ChnqaiylvEv/|grupoemi|antor173|['Venden un servicio que no tienen. Recibir afiliados sin limite y con una capacidad instalada insuficiente es un acto irresponsable y falto de etica.']
81|https://www.instagram.com/p/ChdXCyCFHOq/|grupoemi|lilibelor|['😡😡😡😡🤨🤨🤨🤨🤨🤨🤨']
82|https://www.instagram.com/p/ChdXCyCFHOq/|grupoemi|ramirezsigifredorios|['Muy interesante 👍']
83|https://www.instagram.com/p/ChdXCyCFHOq/|grupoemi|danesa18|['Ustedes no atienden 27/7 , tengo afiliado a mi nucleo familiar , hasta la familia de mi esposo , y como es posible que me digan *no tenemos cobertura si no hasta una cuadra atras* cuando han venido durante años a la misma dirección??? Aparte llame ayer 26 de agosto a las 9 pm para solicitar un servicio ya me siento con dolor me digan que en max 3 horas me atienden y son casi las 3 am y nisiquiera se toman la molestia de hacerme una teleconsulta? , Nisiquiera pagando tenemos derecho a un servicio de salud dignos ?']
84|https://www.instagram.com/p/ChdXCyCFHOq/|grupoemi|dayanahernandez7_7|['Yo tengo a mi hija recién nacida afiliada a emi y hasta el momento todo muy bien pero pues no falta el médico que va a revisarla a casa y todo es de afán y ni la revisan bien😡']
85|https://www.instagram.com/p/ChdXCyCFHOq/|grupoemi|eliana_ram|['¿Qué está pasando con el servicio de EMI? ya me ha pasado tres veces que pido una visita en casa y a los minutos me llama un médico a decirme que me va a dar una incapacidad. Con la llamada tratan de evitarse la visita y de mirar a profundidad los síntomas.']
86|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|jose8452diaz|['en Candelaria Valle hay cobertura']
87|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|lordhagen2582|['no es muy bueno que se diga tardaron demasiado en llegar a mi casa se les llamo en la noche y aparecieron practicamente al otro dia']
88|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|cpmune1|['Hace una semana un familiar con fractura de dedo del pie llamó porque tenía dolor en el dedo y tampoco fueron, la formularon por teléfono. Se supone que hagamos por MÉDICO DOMICILIARIO no por teléfono.']
89|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|cpmune1|"['Ahora parece que EMI no quiere enviar los médicos domiciliarios que ofrecen. Está mañana Mi mamá adulto mayor con dolor abdominal y un ""médico"" la formuló por teléfono con el cuento de que era mientras llegaba el domiciliario y después olímpicamente canceló la visita. Dos horas después tuvimos que llamar nuevamente y comenzar una nueva orden de visita. Cómo es posible que un médico asuma que un dolor abdominal intenso es una virosis sin ni siquiera palpar el estómago de la paciente?!?!?! Ahora estamos esperando que llegue el médico domiciliario.']"
90|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|dianahijadedios1|['Ciudades? Gracias']
91|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|nubia1049|['EMi ha tenido el mejor de los servicios para mi grupo familiar, los médicos y personal en general son personas que sienten empatía por el usuario y nos han brindado calidez en el servicio 😍.']
92|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|paulaandreaguerrero.1993|['Gracias a ustedes hoy puedo dormir. Excelente atención desde la obtención del servicio hasta el trato telefónico y el manejo de la médico en casa con mi madre de 75 años. Excelentes muchas gracias 👌☺️']
93|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|juhartrich|['En Armenia cuando se pide el servicio dicen 2 horas y no llegan en 2 horas, sino en 4 horas. Si reciben más afiliados deberían tener mas carros, más ambulancias, más médicos y enfermeros.']
94|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|lizanice.salgado|['Me encanta el servicio pero deberían ampliar la cobertura, nos mudamos de casa y ahora solo nos atienden por teleorientacion y no es lo mismo 😢']
95|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|noelconde_|['En bogota a q numero se llama para atención domiciliaria por favor']
96|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|margaritamunoz389|['Son los mejores los amo!!!!!👏👏👏']
97|https://www.instagram.com/p/Chax2PvFAXQ/|grupoemi|crespitosdorados|['Muy a gusto con el servicio y amabilidad de los profesionales 👏😍']
98|https://www.instagram.com/p/ChYNP61Fg-0/|grupoemi|nubiagc523|['Claudia y Zeydi, 😂😂😂😂😂']
99|https://www.instagram.com/p/ChVo3rxFdnU/|grupoemi|frache2020|['❤️']
102|https://www.instagram.com/p/ChBCmD0FfME/|grupoemi|jorgefernandodiazprieto|['😮😮😮😮😮😮']
105|https://www.instagram.com/p/Cg5S1x2pMfi/|grupoemi|andre_ita03|['Pues ojalá los aprueben pronto y les hagan tanta publicidad como a los pañales.']
106|https://www.instagram.com/p/Cg5S1x2pMfi/|grupoemi|lilly.montoya3|['😮😮que bien..👏👏']
110|https://www.instagram.com/p/CgvAg3KFPWP/|grupoemi|inglesparaamericalatina|['Excelente información.👏👏👏❤️']
111|https://www.instagram.com/p/CgvAg3KFPWP/|grupoemi|bikegirlstore|['Servicio súper demorado! Increíble que si pago y pido un servicio deba esperar 6 horas? Es algo que no pido todos los días.. 😱']
112|https://www.instagram.com/p/CgnRwEApxKE/|grupoemi|katygiraldoaristizabal|['@tatigiral']
117|https://www.instagram.com/p/CgVPsHBp2Rh/|grupoemi|amoreternorosa|['Buenas noches en donde están ubicados ustedes']
119|https://www.instagram.com/p/CgQGuJ9tg7Y/|grupoemi|henry_hhch|['Una enfermedad que padecí.']
120|https://www.instagram.com/p/CgNiLbAN9VI/|grupoemi|sosavargas|['Mala atención y especialmente con los niños. Son cumplidos para el cobro mensual pero no para atender']
122|https://www.instagram.com/p/CgE9LuLlrU3/|grupoemi|kimslazar_fit_|['Yo buscando a ver si estaba mi papá en la foto ❤️🙈']
123|https://www.instagram.com/p/CgDOgu-pTth/|grupoemi|martuchamejia7|['En mi caso. Resequedad. Calor ansiedad. Depresión. Extres. Insomnio. Etc. Etc es horrible y duradero de nunca acabar']
124|https://www.instagram.com/p/CgDOgu-pTth/|grupoemi|pattypulidob|['Y la resequedad de la piel y el aumento de peso y el insomnio y los cambios de humor, todo es horrible.']
125|https://www.instagram.com/p/CgDOgu-pTth/|grupoemi|adanorypiedrahita|['para mi la menopausia es orrible no selo deseo a nadies']
126|https://www.instagram.com/p/CgDOgu-pTth/|grupoemi|suspirosreposteria|['@andreita328']
127|https://www.instagram.com/p/CgAqH4fseSG/|grupoemi|pedrojota90|['Excelente información, recomiendo los servicios de psicología de @sequoia.artecali 👏']
128|https://www.instagram.com/p/CgAqH4fseSG/|grupoemi|luisitadelva|['Vergonzoso el servicio de Grupo emi y de sus disque para medicos sue dicen llamarse Jose zuluaga y luisa mejia quienes se burlan dentro de su gran etica de la salud de una menor de 3 años de quien solicitamos hace ya 6 horas un servicio médico y aducen no poder hacer nada\n. Me cuestiona entonces sus prioridades con los clientes, su calidad de servicio y sobre todo su codigo ético. Decadente y patetico..']
129|https://www.instagram.com/p/CgAqH4fseSG/|grupoemi|ertingdigital|['🔥🔥🔥🔥']
130|https://www.instagram.com/p/Cf-Fv0yM3_1/|grupoemi|michelle.2510flak|['Quiero denunciar la estafa continúa y el pago a lo no debido desde que nos afiliamos a EMI, en un año hemos pedidos 3 asistencias de las cuales todas son vía telefónico y por desgracia nos ha tocado pedir ambulancias distritales y dirigirnos por nuestros medios a los centros hospitalarios. @grupoemi es un estafadero más para los colombianos, nunca prestan el servicio por el que se les contrata procederé a mí tutela por qué me siento estafada, engañada y utilizada mes a mes pagamos por un servicio que cuando se requiere no se presta ?']
131|https://www.instagram.com/p/Cf48M3mMMw_/|grupoemi|marcela.rangel.g|['Definitivamente se daño el servicio de ustedes, perversamente malo, espere 5 horas para una atención de mi hija menor y jamas llegaron. 😡 Pésima su atención..']
132|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|mariaazucenagarcia56|['Hay Dios ...y muchos jóvenes no quieren entender , qué la vida es Bella , para hacer de ella momentos agradables y tener en la vejez bellos recuerdos ...']
133|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|tutua2010|['😢']
134|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|insignares95|['Yo consumi la marihuana por un año, todo bien pero ya después el efecto en mi cuerpo no lo tolera. Dejé la droga fácilmente, veo a mucho conocido cercano que aún siguen consumiendo. No entiendo porque lo hacen tan seguido que al final no le veo sentido. 😢']
135|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|cutufana|['Ay no sean mierda! Tengo años consumiendo responsablemente canabis, y mi existencia no se ha desmejorado!']
136|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|medicencabezadetomate|['Con el alcohol pasa lo mismo y es una droga legal']
137|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|el_ballestero|['Todo lo contrario, tiene consecuencias positivas a corto y largo plazo, únicamente en el caso de la Marihuana, que no tiene ningún riesgo o peligro, o afectación a la salud, sino que más bien sana y alivia casi todo mal.']
138|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|naninski_vegu|['Muy útil esta infografía 😍']
139|https://www.instagram.com/p/CfupM0yNDD9/|grupoemi|edilma.garcia.965|['Tranquilos que ya van a legalizar la droga 😢😢😢😢']
140|https://www.instagram.com/p/CfsETRJNe3D/|grupoemi|yv89zu|['Yo me quería afiliar pero veo en los comentarios que tienen un mal servicio terrible']
141|https://www.instagram.com/p/CfsETRJNe3D/|grupoemi|marsh.arango|['Muy mal servicio..... Toda la.noche esperando para q atiendan una bb de 3 años y no llegaron...']
142|https://www.instagram.com/p/CfsETRJNe3D/|grupoemi|dianamz89|['Pésimo servicio ... Que falta de cobertura hasta 5 horas esperando y a veces ni llegan a la.atención en casa']
143|https://www.instagram.com/p/CfsETRJNe3D/|grupoemi|giovanalexander|['Hola!!!!! Muy feliz con mi premio y muy agradecida 😍 🔥🔥🔥']
145|https://www.instagram.com/p/CfbjR2nsLSY/|grupoemi|georgebrw|['Ya cuentan con cobertura en Ibagué...?']
146|https://www.instagram.com/p/CfaC2M4MGNY/|grupoemi|falconerypalacio|['Ropa con protección ultravioleta????? 🤔🤔🤔']
147|https://www.instagram.com/p/CfaC2M4MGNY/|grupoemi|nietorodriguezesmeralda|['👏👏👏gracias']
148|https://www.instagram.com/p/CfaC2M4MGNY/|grupoemi|dianalorenaleonduque|['Pesimo servicio,llevo mas de 4 horas y media esperando la atencion,en la linea telefonica mas de 10 minutos para que te atiendan??? Fraude total,no tienen el.personal para un buen cubrimiento,perversos']
149|https://www.instagram.com/p/CfaCh9hM8mc/|grupoemi|ricardoecheverrylopez5505|['👏👏❤️']
150|https://www.instagram.com/p/CfaCh9hM8mc/|grupoemi|giovanalexander|['👏👏👏👏👏👏❤️❤️🎉🎉🎉🎉🎉🎉🎉']
151|https://www.instagram.com/p/CfaCh9hM8mc/|grupoemi|ricardoecheverrylopez5505|['👏😍']
153|https://www.instagram.com/p/CfSSJp9Mwrd/|grupoemi|romanlinis|['Mi papá es mi todo a él le debo lo que soy❤️']
155|https://www.instagram.com/p/CfNH0rcptdz/|grupoemi|adrianacuestaadrianacuesta|['Mi papá me enseñó que hay que perseverar']
156|https://www.instagram.com/p/CfNH0rcptdz/|grupoemi|melvirey|['PAPÁ aprendimos a ser buenas personas cuidando a los que nos rodea y cuidando el planeta']
157|https://www.instagram.com/p/CfNH0rcptdz/|grupoemi|arg_okampo|['Papá me enseñó que en la vida se debe tener: Autodisciplina, Fuerza de voluntad y Determinación. Me enseñó a buscar la felicidad en todo lo que se realice y ayudar a los demás con amor, entrega y servicio. Porque todos tenemos la labor de servicio y me dice: Quien no vive para servir no sabe lo grande que es el Ser Humano !! Viviría a medias y aquí vinimos a vivir plenamente porque Dios nos dio esa capacidad de lo contrario faltamos a su voluntad. Gracias padre por tus enseñanzas. Te Amo !!']
158|https://www.instagram.com/p/CfKmfwUMDt1/|grupoemi|guido.marulanda|['Papa me enseñó a ser íntegro en todos los aspectos de la vida']
159|https://www.instagram.com/p/CfKmfwUMDt1/|grupoemi|marieladelospina|['Papa me enseño la onistitad ano creerme mas ni menos que nadie']
160|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|linadaza0412|['Papá me enseñó a a divertirme y disfrutar de la vida cada segundo , amar la música, la familia ,los amigos, a ser amable , respetuoso, responsable, comprometido , a ser tolerante, paciente, honesto, a reír a carcajadas y es lo que más disfruto.']
161|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|redomenza23|['Papá me enseñó a dar limosna, a entender la situación del otro menos favorecido, me enseñó a ser bondadoso']
162|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|karlotha2019|['Papá me enseñó, a no tener miedo a la vida y sus retos, a caer y levantarme con más fuerza, a reconocer que a veces se gana y otras se pierde. Me enseñó a ser solidaria, respetuosa, honesta, a no sacar provecho de las necesidades ajenas y a ayudar a las personas de forma desinteresada. ! Gracias Papá!']
163|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|edgarramirezramirez|['Papá me enseñó la importancia de dar lo mejor en cada una de nuestras intervenciones.']
164|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|almasove|['Papá me enseñó las cosas más simples y bellas de la vida, como agradecer cada dia a Dios que amanecimos con techo y comida ,con salud y sobretodo con mucho amor para dar, gracias papá por tus enseñanzas que llevo siempre en mi corazón❤️ y que se las he enseñado a mis hijos, GRACIAS PAPÁ !!!']
165|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|duvier12|['Mi papá me enseñó que la honestidad es para todo y en cualquier lugar y persona. Que todo esfuerzo tiene sus resultados tarde que temprano.']
166|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|duvier12|['Excelente servicio']
167|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|carlosvargas1053|['Mi padre me enseñó la Honestidad y amar lo que hago .padre te amaré por siempre']
168|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|aleyca.shoes|['Mi padre me enseñó la Honestidad . Me enseñó amar lo que Hago .lo amaré por siempre']
169|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|kalejasalo|['Papa me enseño a ser fuerte, y a no tener miedo, los mejores valores! y es mi súper héroe favorito. Lo amo. Salome y ,Martina']
170|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|janeth.pamplona_psicologa|['Papá me enseñó la honestidad, la puntualidad, la responsabilidad y priorización de las obligaciones del hogar, y me enseñó que se puede luchar y esperar con fe y esperanza en la dificultades para salir de ellas aprendiendo algo nuevo y ser mejores y mas humildes, pero indudablemente me enseñó que con ternura y buen humor se hace feliz a la gente.😍❤️']
171|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|pabloebermudez|['Mi Padre me enseño ser responsable y actuar siempre con honestidad, y es lo que aplico siempre en mi vida']
172|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|miguelcossiop|['Papá me enseñó grandes valores Morales']
173|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|ivansuancha77|['Papá nos enseñó a trabajar y siempre fue responsable con las cosas del hogar']
174|https://www.instagram.com/p/CfH8_9qp0Fx/|grupoemi|gloriamatejada|['Papá me enseñó a cuidar mi entorno, a poner las cosas en su lugar, a no tirar basura al piso y a recoger la que encontrará a si no fuera mia']
175|https://www.instagram.com/p/CfEXv6ftzUI/|grupoemi|gloriasoto358|['😢']
176|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|paulaandreavinasc|['Papá me enseñó existe gente buena de corazón, solo tenemos que respetar la esencia de cada persona y su historia para saber quiénes son, aceptar y valorar a cada una de ellas no importa cuántos defectos tengan. Gracias Papi ❤️']
177|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|valentina_posada_robledo|['Papá me enseñó que por la verdad la vida!! Pero por la verdad']
178|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|valentina_posada_robledo|['Papá me enseñó que soy amada ❤️']
179|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|valentina_posada_robledo|['Papá me enseñó que la vida es para gozarla']
180|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|cnieto177|['Que el camino se recorre con la mejor compañía, que el amor de los padres no tiene igual y que la vida se disfruta al máximo.']
181|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|miguelcossiop|['Papá nos enseño a ser leales']
182|https://www.instagram.com/p/CfC1yalsdbI/|grupoemi|gloriamatejada|['Papá me enseñó a disfrutar de la naturaleza, a sentir alegría viendo un amanecer hermoso a si lloviera.']
184|https://www.instagram.com/p/Ce8-E00rTzl/|grupoemi|maryluz_angel|['Cuáles son los tíos?']
185|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|celeste.superdown|['Mi papá me enseñó a divertirme sanamente']
186|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|celeste.superdown|['Mi papá me enseñó a perdonar']
187|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|belitacamero|['Mi papá me enseñó desde pequeña que el trabajo dignifica al ser humano y que no importa si somos hombres o mujeres todos tenemos el mismo valor']
188|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|jorgeospinavelez|['APA GRACIAS POR SER TU']
189|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Papá me enseña a obedecer ❤️❤️❤️']
190|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Papá me enseña a ser una buena niña, educada respetuosa y muy organizada.']
191|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Papá me enseña a ser una niña humilde .']
192|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|mary.judith29|['Mi papá me enseñó a']
193|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|andresospina.m|['Papá, me ha enseñado desde muy pequeño a ser una persona honesta, es un valor que puede construir o llevar a la destrucción un sin número de cosas, ser honesto te ayuda a ser mejor persona o a provocar r que otra sufra si falta éste valor. Ser honesto te da oportunidades pero ser deshonesto las quita. Ser honesto consigo mismo te construirá como persona o te llevará a malos ratos. Papá siempre fue honesto y si no lo soy yo, habrá vivido en vano.']
194|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Mi papá me enseña a controlar mis rabias y mis temores.']
195|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Mi papá me enseñó a manejar el control de la tv. 😂❤️❤️']
196|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Mi papá es muy divertido y me enseña cada día a ser una niña feliz.']
197|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|abigail_variedadesymas|['Papá me enseña a respetar👏 para que me respeten.']
198|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|milauris.24|['Me enseñó a ser fuerte y a luchar por lo que quiero']
199|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|angel204694|['Me enseñó a ser fuerte y a luchar por lo que quiero']
200|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|angelyana_16|['Me ha enseñado que todo en esta vida si te lo propones lo puedes lograr']
201|https://www.instagram.com/p/Ce7MvWKl-LL/|grupoemi|daniloramos2030|['Me enseñó a ser fuerte y a luchar por lo que quiero']
