|p_url|target|comment_author|comment
214|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jmguerrer0|['#EmerAna']
215|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jmbedoyai|['#EmerAna']
216|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_._.mari_._._|['#emerana']
217|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|mateomunoz_14|['#EmerAna']
218|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanes_rp|['#EmerAna']
219|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|soy_samuelerazo|['#EmerAna']
220|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|soy_samuelerazo|['#Emerana']
221|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|benitojr27|['#EmerAna']
222|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sbtnargumedo|['#HemerAna']
223|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|alejand_ro.2|['#EmerAna']
224|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|fuentes0505|['#EmerAna']
225|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|diego_laguado13|['#EmerAna']
226|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|cfeercho|['#EmerAna']
227|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lana_de_lirio|['#EmerAna']
228|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|segomono|['#EmerAna']
229|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|danielcano21|['#EmerAna']
230|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|coromoto_pr|['#EmerAna']
231|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|violintololololo|['#EmerAna']
232|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|marmacoffee|['#EmerAna']
233|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lauri.riverarios|['#emeryesy']
234|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|marg_26w|['#EmerAna']
235|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|erich_vr|['#EmerAna']
236|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|daniel33.gomez|['#EmerAna']
237|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_zaicoficial|['#emerAna']
238|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jhon_s_sosa|['#EmerAna']
239|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|andrei_gj|['#emer ana']
240|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lovelyzamhost|['#EmerAna']
241|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juan_becerra0_0|['#emerana']
242|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanmiguel.0627|['#EmerAna']
243|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|agarslok|['#EmerAna']
244|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|moncboy|['#emerana']
245|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|maicolarizatraslavina|['#Emerana']
246|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|andres_fonseca2305|['#EmerAna']
247|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|andrescamilo97|['#EmerAna']
248|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|nathali.thrs|['#EmerAna']
249|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|carlosan2580|['#EmerAna']
250|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|maiale_11|['#EmerAna']
251|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|aguapanela_888|['#EmerAna']
252|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|grothy_0|['#EmerAna']
253|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|david_oswaldo6|['#EmerAna']
254|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ponguino_feli|['#EmerAna']
255|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|diegomalagon.3|['#emerana']
256|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|daniel_salamanca12|['#EmerAna']
257|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|giovanna.26|['#EmerAna']
258|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|cristian_david201|['#EmerAna']
259|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ssss_v25|['#EmerAna']
260|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|aka_zam|['#EmerAna']
261|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|aka_zam|['#EmerAma']
262|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jhonhcab19|['#EmerAna']
263|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|j_barco_75|['#emerAna']
264|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|simonuribeoficial|['#EmerAna']
265|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|j_exteban|['#EmerAna']
266|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jnsebastian.npc|['#EmerAna']
267|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|michaelmendoza22|['#Emerana']
268|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jesus_gomez_v|['#EmerAna']
269|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|kidd_kesho|['#EmerAna']
270|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|klaudia1107|['#Emeryesy']
271|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|felipeangel50|['#EmerAna']
272|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|joshiie_e|['#EmerAna']
273|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|reubenacm|['#EmerYesi']
274|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|dl_granados|['#EmerAna']
275|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jsantiagosierral|['#EmerAna']
276|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|nohorailma.foreroa|['#EmerYesi']
277|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|guerrerodanielfelipe|['#EmerAna']
278|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juani_herrera1|['#EmerAna']
279|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanfp2021|['#EmerAna']
280|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanfp2021|['#emerana']
281|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juliitoa|['#EmerYesy']
282|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ligny_gutierrez|['#EmerAna']
283|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sebas12vargas|['#EmerAna']
284|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|gabo_c4mp0s|['@EmerAna']
285|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|pansi.to_uwu|['#EmerAna']
286|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|marin.photographer|['#EmerAna']
287|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jean_carlo_11|['#EmerAna']
288|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|fcm_06200|['#EmerAna']
289|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|viviana.gutierrez11|['#emerAna']
290|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|santiyepes2007|['#EmerAna']
291|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|soffi.grosso|['#EmerYesy']
292|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|laplace_xz|['#EmerAna']
293|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|danielchaves_23|['#emerana']
294|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|dominic_fenix|['#Emer Ana']
295|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|soyandresbp|['#EmerAna']
296|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|miguelsb_26|['#EmerAna']
297|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|nnobody.0|['#EmerAna']
298|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|daniel.mosquera.m|['#EmerAna']
299|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|oreo._.sincrema|['#EmerAna']
300|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|estebanlyo_o|['#EmerAna']
301|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|zojaeger|['#EmerAna']
302|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jfrm.96|['#EmerAna']
303|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|icnovaro|['#EmerAna']
304|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanospi0_0|['#Emerana']
305|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jc.diagama|['👏']
306|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|kathssst|['#EmerAna']
307|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|javizlara100|['#EmerAna']
308|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|camilom27|['#EmerAna']
309|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|dscg2002|['#emerana']
310|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|davidlj91|['#EmerAna']
311|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|iampocito|['#EmerAna']
312|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|mariacata88|['#EmerYesy']
313|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|tats_martinezz|['#EmerAna']
314|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|camelo_sammmmm|['#EmerAna']
315|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|zurrona_|['#EmerAna']
316|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|anaelasakura|['#EmerAna']
317|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|vrizzas|['#EmerAna']
318|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|wilton_mary_|['#EmerAna']
319|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|zahian_esteb|['Ez']
320|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|parra_sofia7|['#Emerana']
321|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sarahcastrog_|['#EmerAna']
322|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|esteban_villa14|['#EmrAna']
323|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|paula_h97|['#emeryesi']
324|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ozjaviasecas|['#EmerAna']
325|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lauravalentinamb|['#EmerAna']
326|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanpapdz09|['#EmerAna']
327|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|danielgil_29|['#EmerAna Siempre Ana, nunca Inana 😅']
328|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|styvengal|['#EmerAna']
329|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|dilan_agredo32|['#emerAna']
330|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|diegod.klk|['#EmerAna']
331|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|realesd16|['#EmerAna']
332|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|fabian_szk|['#EmerAna']
333|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|fabiolopez_24|['#emerana']
334|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|marjury_celis|['#EmerAna']
335|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|samuel_11sds|['#EmerAna']
336|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|tomy.gt|['#emerana']
337|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|leonardojuniorlopera|['#EmerAna']
338|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|julianm_29|['#EmerAna']
339|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|camilo_mogollon|['#EmerAna']
340|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_santiyim_|['#EmerAna']
341|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|quietus_97|['#EmerAna']
342|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|leonardo.rp08|['#EmerAna']
343|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|persona_.comun|['#EmerAna']
344|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_yosoyal3x|['#EmerAna']
345|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|li.naoh|['#EmerAna']
346|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sergioa568|['#emerana']
347|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|michel.a.c|['#EmerAna']
348|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|irene_s4v3|['#EmerAna']
349|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|atemporal.quasimodo|['#emerAna']
350|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|danyrobayo33|['#EmerAna']
351|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanandrukas_2735|['#EmerAna #emerana']
352|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|shynylul|['#EmerAna']
353|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|required_information|['#EmerAna']
354|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|josedanielaguirrevalencia|['#EmerAna']
355|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|josue_0430|['#EmerAna']
356|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ju4ndiegos|['#EmerAna']
357|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|capi_arcoiris|['#emerana']
358|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|pentenjo|['#EmerAna']
359|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|bernal_28f|['#emerana']
360|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|joseamadorlizarazo|['#emerAna']
361|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|99tatoo|['#EmerAna']
362|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|torres_27_1|['#EmerAna']
363|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|joven_figaro_|['#EmmerAnna']
364|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sebastian_villamizar|['#emerana']
365|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|dino_pperez_|['#EmerAna']
366|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|duvijuan.jp|['#EmerAna']
367|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jairoorozco37|['EmerAna']
368|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|duvijuan.jp|['#Emerana']
369|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|tomas3380|['#EmerAna']
370|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sebvpe|['#EmerAna']
371|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|cme.606|['#Emerana']
372|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|__sebsr__|['#emerana']
373|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|almanz4a|['#EmerAna']
374|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|javieramortegui|['#EmerAna']
375|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|carito_villa04|['#EmerAna']
376|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|danniiellllll|['#EmerAna']
377|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ray_ev14|['#EmerAna']
378|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|zulu_demondj|['#EmerAna']
379|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|mateogxrcia|['#EmerAna']
380|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|alejandrosandovaal_|['#EmerAna']
381|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|miligue|['#EmerAna']
382|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_angxs._.rd_|['#EmerAna']
383|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|jeank.ph|['#emerana']
384|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_angxs._.rd_|['#emerAna']
385|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|_angxs._.rd_|['#emerana']
386|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|luisk._.b|['#EmerAna']
387|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|od.cesar|['#Emerana']
388|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|eddieetihw|['#EmerAna']
389|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|samuel_9montes|['#EmerAna']
390|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|rcomunica_oficial|['#EmerAna']
391|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|05camilo08|['#EmerAna']
392|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|felipe_cardona10|['#EmerAna']
393|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|anderson___aponte___|['#EmerAna']
394|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|anyelod.rozo|['#EmerAna']
395|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|valu.her|['#EmerAna']
396|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|plumonciito|['#EmerAna']
397|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juanddr24|['#EmerAna']
398|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|qalexwx_|['#EmerAna']
399|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|animshoppu|['#Emerana']
400|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juan_diego.01|['#emerAna']
401|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|arturo_jgg|['#EmerAna']
402|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|j0s3kz1t0|['#Emerana']
403|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juantcan|['#EmerAna']
404|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|emma_valbg|['#EmerAna']
405|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|osgarciac|['#EmerAna']
406|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|er9297306|['#EmerAna']
407|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|julidav_17|['#EmerAna']
408|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|andressizas|['#Emerana']
409|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|npto1h5|['#emerana']
410|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|nataz.l|['#EmerAna']
411|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|mathiassommerh|['#EmerAna']
412|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|mh0__05|['#EmerAna']
413|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|gabriel_jimenez_herrera|['#emerana']
414|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|nxcx__21|['#emerAna']
415|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|juan_aristizabal10_03|['#EmerAna']
416|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|camilosarg_12|['#EmerAna']
417|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|cristians_cruz|['#emerana']
418|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|dbroam_|['#EmerAna']
419|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|woshky07|['#EmerAna']
420|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|johnricardo13|['#EmerYesy']
421|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|adrasteeaaa|['#EmerAna']
422|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|sdxo1402|['#emeryesy']
423|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ddaniel_240|['#EmerAna']
424|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lalonlp|['#EmerYesy']
425|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|laurisaenz15|['#emeryesy']
426|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|diolima1069|['#EmerYesy']
427|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|ivan_guarin01|['#emeryesy']
428|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|gatorresve|['#emeryesy ❤️❤️❤️']
429|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|krli7oz|['#Emeryesy']
430|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|nataliahsl|['#emeryesy']
431|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|diarime.28|['#EmerYesy']
432|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|milenagil785|['#emeryesy']
433|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|mishellguoz|['#EmerAna']
434|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|pau_5672|['#EmerYesy']
435|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lauracalacabrera|['Emeryesy']
436|https://www.instagram.com/p/CUoGtzgMboK/|emermedica_oficial|lauracalacabrera|['#Emeryesy']
438|https://www.instagram.com/p/CULLKYQF1fe/|emermedica_oficial|diegotellez9|['Necesito un asesor urgente, me quiero retirar, no me están manteniendo las condiciones, y fuera de eso cuelgan las llamadas para que uno no se pueda retirar, el servio del call es igual de malo que el médico en casa. 🔥🔥🔥🔥']
439|https://www.instagram.com/p/CULLKYQF1fe/|emermedica_oficial|marce_ballesteros1|['Necesito un asesor urgente. Gracias']
440|https://www.instagram.com/p/CULLKYQF1fe/|emermedica_oficial|adokmusic|['@emermedica_oficial me podrían ayudar referente a un cliente nuevo afiliación gracias...']
441|https://www.instagram.com/p/CUDwQmrlhF2/|emermedica_oficial|alex_jimenezvega|['Buenas tardes cuentan con cobertura en Restrepo-meta km 8 vía Villavicencio a Restrepo más exactamente']
442|https://www.instagram.com/p/CUDwQmrlhF2/|emermedica_oficial|rodriguezcathe1|['Señores @emermedica_oficial claridad en sus tarifas y eficiencia en sus procesos, 3 meses de reclamaciones, perdida de tiempo en llamadas y uds no han podido resolver mis reclamaciones, sin embargo, la cobranza si la tengo a diario en mi celular']
445|https://www.instagram.com/p/CT2f8IIltz-/|emermedica_oficial|frankcaitacoronado|['😂😂😂😂 si soyy']
446|https://www.instagram.com/p/CTzw2zTt0-l/|emermedica_oficial|sandramilenara|['Para que prometan lo que no van a cumplir ....😂😂😂']
447|https://www.instagram.com/p/CTzw2zTt0-l/|emermedica_oficial|nellyguerragamba|['Asesor']
448|https://www.instagram.com/p/CTzw2zTt0-l/|emermedica_oficial|nellyguerragamba|['Quiero hablar con un ssezor']
449|https://www.instagram.com/p/CTzw2zTt0-l/|emermedica_oficial|adokmusic|['@emermedica_oficial me podrías ayudar?']
452|https://www.instagram.com/p/CS7zw4elJVh/|emermedica_oficial|rousselsansores|['@miriam_sanlucar']
453|https://www.instagram.com/p/CS7zw4elJVh/|emermedica_oficial|alex_jimenezvega|['Una desonesta asesora de esta empresa me vendió el servicio en zona de no cobertura teniendo pleno conocimiento y ahora me ponen cuánta traba es posible para la devolución del dinero y la cancelación del servicio y la asesora muy campante engañando personas.']
454|https://www.instagram.com/p/CS7zw4elJVh/|emermedica_oficial|frankcaitacoronado|['😂']
456|https://www.instagram.com/p/CSfiPPpLN4Q/|emermedica_oficial|jaimeebat|['Me han hecho el cobro 3 veces, en estos últimos 3 días seguidos. Intento pasar el reclamo y no deja. Intento descargar certificado de pago y tampoco. ¿Que debo hacer señores?']
459|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jorge_martinezgr|['#JorgeEmermedica']
460|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jorge_martinezgr|['#JessEmermedica']
461|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jorge.ochoagranda|['#JessEmermedica']
462|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jessovalle7|['#JorgeEmermedica']
463|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jessovalle7|['#JessEmermedica']
464|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|michellemartinezzs|['#JorgeEmermedica👏']
465|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|michellemartinezzs|['#NanitaEmermedica😍']
466|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|michellemartinezzs|['#NanitaEmemedica😍']
467|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|michellemartinezzs|['#Nanita emermrdica 👏👏👏']
468|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|claudiapereira7129|['#NanitaEmermedica']
469|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|carlitos12co|['#JessEmermedica']
470|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|carlitos12co|['#JorgeEmermedica']
471|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|angelicaricosandoval|['#JessEmermedica']
472|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|yenlozano|['#JorgeEmermedica\n#JessEmermedica']
473|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|flakitac1|['#NanitaEmermedica']
474|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|angelikbolanos2658|['#JorgeEmermedica']
475|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|angelikbolanos2658|['#JessEmermedica']
476|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jhonfparram|['#Jessemermedica']
477|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jhonfparram|['#jorgeemeemedica']
478|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|dianys11155|['#jorgeemermedica #jessemermedica']
479|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|jlbags_store|['#jessemermedica']
480|https://www.instagram.com/p/CR9gk3nlA5J/|emermedica_oficial|adrianotac2000|['#jessEmermedica']
