|p_url|target|p_type|p_image_url|p_video_url|p_post_text|reactions_type|reactions|p_inner_descrption|p_date
0|https://www.instagram.com/p/CpLGY8_u9NZ/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/333339902_170687325720838_6808351460798239881_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Fl0bO2zdu0wAX86XkBa&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NzU1NzY3NTg4NjU2NDE4NQ%3D%3D.2-ccb7-5&oh=00_AfAoFXdG7akUZifVA5VmENNTvz7e-xXeBlLe0oh6Dqb6mw&oe=640236B2&_nc_sid=1527a3||['Tenemos algunos tips para ti: Ahorra para la cuota inicial de tu vivienda, ya sea a través de una Cuenta AFC, CDT o los diferentes subsidios de vivienda; al ahorrar, organizas tus finanzas para cumplir tu meta, el ahorro disminuye el monto que tienes que pedir prestado a una entidad financiera, reduciendo el interés a pagar.\n\n#EducaciónFinanciera #Bancoomeva #Tips']|Me_gusta|27|"[""Photo by Grupo Coomeva on February 27, 2023. May be an image of text that says 'EDUCACIÓN FINANCIERA ADQUIERETU VIVIENDA A TRAVES DEL AHORRO ¡Esta es la herramienta más importante que tienes para construir tu meta! BancoomevaS.A. EntidadBancaria. ¡AVANZAMOS CONTIGO, juntos lo hacemos posible!'.""]"|2023-02-27 17:00:09+00:00
1|https://www.instagram.com/p/CpKkEGeuSlo/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332984233_815473216614924_7500997752580656816_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jxJo6kIITZIAX9z6W5P&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NzQwNjcwOTM3OTc3MDcyOA%3D%3D.2-ccb7-5&oh=00_AfCE3-8p56bIJ3FU2vHTehqA2nXqCLi4AiI--A6Rx9NqXg&oe=6403F300&_nc_sid=1527a3||['📣🤩 CONCURSO: Participa en el perfil de LinkedIN de Coomeva medicina prepagada (Link en bio)\n\nParticipa y disfruta la compañía de un asistente virtual Alexa en la oficina, en casa o donde quieras.\n\n¿Te animas? Sigue estos pasos EN EL PERFIL DE LINKEDIN DE COOMEVA MEDICINA PREPAGADA:\n👉 𝙎𝙞́𝙜𝙪𝙚𝙣𝙤𝙨 en LinkedIn: Coomeva Medicina Prepagada Oficial y dale like a esta publicación\n👉 𝙀𝙨𝙘𝙧𝙞𝙗𝙚 en los comentarios la respuesta que le darías a esta pregunta: ¿Cómo un asistente virtual puede ayudar a tu salud y bienestar?\n👉 𝙀𝙩𝙞𝙦𝙪𝙚𝙩𝙖 a dos personas en el mismo comentario, ellos también nos deben seguir\n👉 𝙐𝙩𝙞𝙡𝙞𝙯𝙖 el hashtag #MiAlexaConCoomevaMP\n\n🎟️ Premio:\nAmazon Echo Dot 3a Gen con asistente virtual Alexa.\n\nAplican Términos y Condiciones. Ve a LinkedIN a participar.']|Me_gusta|90|"[""Photo by Grupo Coomeva on February 27, 2023. May be an image of 1 person and text that says '09 Concurso #MiAlexaConCoomevaMP Seguirnos en Linkedin te premia con una Alexa 3a generación Coomeva Medicina Prepagada'.""]"|2023-02-27 12:00:13+00:00
2|https://www.instagram.com/p/CpGikFVNI7Q/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332865961_943871963280599_1856811916059415316_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_WUYbw6EA2AAX-6gGNg&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NjI3NDIxMTE2OTczNDM1Mg%3D%3D.2-ccb7-5&oh=00_AfDl1hYPHrF6G9bZm2X14HwBblu5ezK-JTpTumHiXrsGig&oe=64023832&_nc_sid=1527a3||['Si eres asociado a Coomeva y eres un PRO en alguna de las áreas mencionadas (entre muchas más), inscríbete en nuestra Convocatoria para Consultores de Fundación Coomeva y ayúdale a nuestros emprendedores y empresarios a cumplir sus sueños y llevar sus negocios a otro nivel. Ingresa al formulario en el link de la bio.⬆💜\n\n#FundaciónCoomeva']|Me_gusta|47|"[""Photo by Grupo Coomeva on February 25, 2023. May be an image of 4 people and text that says '¡SÉ UN CONSULTOR EMPRESARIAL FUNDACIÃN COOMEVA En alguna de las siguientes especialidades: Marketing Digital Financiero Estrategia Entornos BAN y VUCA ✓ Estrategias Comerciales Procesos Tecnología Sostenibilidad ymás.'.""]"|2023-02-25 22:30:08+00:00
3|https://www.instagram.com/p/CpGDsV9sOsq/|grupo_coomeva|video||https://scontent-bog1-1.cdninstagram.com/v/t50.2886-16/332421094_620828166523453_8958485112811868906_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5jYXJvdXNlbF9pdGVtLmJhc2VsaW5lIiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=HSNtDBqyeYIAX8840Cs&edm=ACWDqb8BAAAA&vs=571335964930665_768524868&_nc_vs=HBksFQAYJEdPWlgwQk05Q2xYU296UUNBT3JTeHZxXzdsSjhia1lMQUFBRhUAAsgBABUAGCRHRHlVMHhNdWlxRl8xV0VFQU1YNUdCWnJLUXREYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACawqPGG5rXtPxUCKAJDMywXQBIhysCDEm8YEmRhc2hfYmFzZWxpbmVfMl92MREAde4HAA%3D%3D&_nc_rid=40667e2eba&ccb=7-5&oh=00_AfD0u4KiREROFSKPB2exjosBdr7rWddyHF2VY608W3ei5g&oe=63FFDD0D&_nc_sid=1527a3|['Cuando vas al supermercado, tienes que actuar como el adulto que eres y pasan estas cosas🤣La buena noticia es que puedes aprovechar el descuento que tienes en Jumbo y Metro este 25 y 26 de febrero por ser asociado, pagando con tu Tarjeta Crédito Coomeva Mastercard😎\n\n👇 Confírmanos en los comentarios qué otras cosas te han pasado😂\n\n#CoomevaCooperativa #Descuentos #Alianzas #Mercado']|Me_gusta|50|['']|2023-02-25 18:00:20+00:00
4|https://www.instagram.com/p/CpEBM9Usv6O/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332538372_585483300290000_3909929139076319504_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=kFkYANmhEngAX9gQHwn&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NTU2NDUzNjUzNTA1NjAxNA%3D%3D.2-ccb7-5&oh=00_AfDsMPbzqM3h5rNOv8FJiUGJFm0wP2JcJZIHUdtvuFAzUQ&oe=64027406&_nc_sid=1527a3||['Conéctate e ilustra algunas estrategias con las cuales puedas realizar una preparación exitosa de una entrevista laboral. Inscríbete en el link de la bio⬆😉\n\n#Educación #Cursos #Webinar #EntrevistaLaboral']|Me_gusta|15|"[""Photo by Grupo Coomeva on February 24, 2023. May be an image of 1 person and text that says 'EDUCACIÓN Ytu, ¿sabes cómo tener una entrevista de trabajo exitosa? ¡Descúbrelo en nuestro webinar del Ciclo de Empleo II! Outindum Conferencista: Daniel Gómez 28 de febrero 6:00 p.m. radiocoomeva.com.co #EdúcateCon COOMEVA'.""]"|2023-02-24 23:00:08+00:00
5|https://www.instagram.com/p/CpD9DxdgnBk/|grupo_coomeva|video||blob:https://www.instagram.com/98bb0395-c3c3-419a-9b60-5e446b36bd1e|['Que el dólar, que la inflación, que los gastos, muchos factores que afectan la economía de todos. Pero lo importante es conocer y buscar opciones que te permitan aumentar tus ingresos y tus ahorros 😉 Y la Cuenta de Ahorro Súper Tasa es una excelente opción. Conoce más en el link de la bio⬆\n#Ahorros #Inflación #Bancoomeva #Economía #Cuentadeahorros #ahorra']|Me_gusta|33|['']|2023-02-24 22:24:07+00:00
6|https://www.instagram.com/p/CpDbi1AsuOC/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332604525_1559407864572065_7693719860647708236_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=V2lwU60Yff4AX-i9wte&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NTM5ODkwOTQxNzQ3NTAwMw%3D%3D.2-ccb7-5&oh=00_AfDC1xeiNqFw4WBbReytE_dTliF--5oG16RxkuCUAd8emw&oe=64023077&_nc_sid=1527a3||['Cuando tus metas no son solo tuyas, sino que las comparten miles de jóvenes más, sabes que en equipo ¡se logran!🥳💚 conoce aquí las 10 razones para asociarte a una cooperativa en el link de la bio⬆😉\n\n#CoomevaCooperativa #BlogCoomeva #Coomeva']|Me_gusta|18|"[""Photo by Grupo Coomeva on February 24, 2023. May be an image of 1 person and text that says 'JULIANA NO LA LOGRÓ SOLA! ¿Quieres saber su formula?'.""]"|2023-02-24 17:31:02+00:00
7|https://www.instagram.com/p/CpBjTtbSsO4/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/333089369_2452626108221379_5255176706491185218_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=fzFORlgKf3wAX_jbUav&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NDg3MDEwMTcyMTA4ODQ1Mg%3D%3D.2-ccb7-5&oh=00_AfCWf2hxoLP5A2LIwEPXLdR7OtMwL-hUGzz57n-wrrzdsA&oe=6403919F&_nc_sid=1527a3||['¿A qué le vas a contestar hoy?🤔 A darle prioridad a tu salud mental, a aprovechar los descuentos y viajes que tienes como asociado, o a trabajar en tu paz interior🙌\n\nDéjanos tu comentario y nosotros te decimos cómo hacerlo realidad💚']|Me_gusta|37|"[""Photo by Grupo Coomeva on February 23, 2023. May be an image of phone and text that says 'Salud mental Llamada... Aviso Mensaje'.""]"|2023-02-24 00:00:24+00:00
8|https://www.instagram.com/p/CpBGBMYLrH4/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332687673_527951642813698_5062171691648219925_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=dlBuN5joud0AX8isw2q&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NDc0MTI4OTE2NTY4MjkzNA%3D%3D.2-ccb7-5&oh=00_AfCxcoT8WZRxtr-bmqmlfMOI4cRwd1nr8TMxGv1xK_hfGg&oe=640259BA&_nc_sid=1527a3||['¡Es momento de tener las cuentas claras! Aprende sobre las generalidades del impuesto de renta y complementarios, impuesto diferido y más en materia tributaria. Inscríbete al seminario de Declaración de renta persona jurídica, y conviértete en uno de los que saben. Inscríbete en el link de la bio⬆\n\n#Educación #EducaciónCoomeva #EducateConCoomeva #DeclaracionDeRenta']|Me_gusta|17|"[""Photo by Grupo Coomeva on February 23, 2023. May be an image of 5 people, people standing and text that says 'El que sabe de tributación, sabe hacer la Declaración de renta persona jurídica Ciclo Tributario Virtual 2023 El que sa…be, legis Profesional Actualización sabe'.""]"|2023-02-23 19:44:28+00:00
9|https://www.instagram.com/p/Co-SXs_jRIl/|grupo_coomeva|video||blob:https://www.instagram.com/cbf17bdd-c9da-4059-b6b3-8426851bdba7|"['🇨🇴💙\U0001faf1🏻\u200d\U0001faf2🏼| Coomeva, el mejor amigo de la natación en Colombia.\n\n¡Gracias por seguir siendo parte de nuestra familia, @grupo_coomeva!']"|Me_gusta|243|['']|2023-02-22 17:37:23+00:00
10|https://www.instagram.com/p/Co8ZxsOv56O/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332362981_1366325307462016_1012983890285054409_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=VcZ8bBPMRUQAX9QtB5M&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0MzQyMDgwOTA2MzA0NjY5MQ%3D%3D.2-ccb7-5&oh=00_AfAj3rP6OWnJ0w3nPCBi0D8F0OIdfG951DapMFzYbN-9YA&oe=640312DA&_nc_sid=1527a3||['¿Con cuál de estos identificas a tu auto? 🤔👇\n\nPorque sabemos lo importante que es tu consentido🚗 para ti, adquiere nuestro Seguro de Autos Premium en febrero y tendrás un bono de $50.000 para redimir en gasolina o supermercados😉\n\nConoce más en el link de la bio⬆️😉\n\n#Seguros #Segurodeauto #SolidaridadYSeguros #IA']|Me_gusta|26|"[""Photo by Grupo Coomeva on February 21, 2023. May be an image of car and text that says 'PROTECCIÓN LOSAUTOS SE PARECEN A DUEÃO SU~ SU EL CONSENTIDO todos deben estar tranquilamente asegurados'.""]"|2023-02-22 00:00:54+00:00
11|https://www.instagram.com/p/Co8FMKILwyT/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332289197_1244585316143041_140562907371209657_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=DCXPgvX88hgAX9m-PM_&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0MzMzMDI3MDEwMjk1MTY1Mg%3D%3D.2-ccb7-5&oh=00_AfATQSme1MPza_i3apl248XQdAARO80riDteCtYfEyUPOg&oe=64029CC8&_nc_sid=1527a3||['¡🤑 ¿Estás buscando una nueva forma de ganar dinero? ¡Esta es tu oportunidad! gana desde $100.000 hasta $150.000 ayudando a tus amigos y familiares a lograr sus metas, cuéntales los beneficios de ser asociado a Coomeva, refiérelos y gana por cada nuevo asociado que logres. Empieza a referir ahora, ingresa al link de la bio⬆ Aplican T&C.\n\n#ReferidosCoomeva']|Me_gusta|25|"[""Photo by Grupo Coomeva on February 21, 2023. May be an image of 2 people and text that says '¿Conoces gente soñadora? ¡Invítala a Coomeva y gana! O'.""]"|2023-02-21 21:01:01+00:00
12|https://www.instagram.com/p/Co51BtzNbbW/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332019608_732973301756561_5783316326023713800_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mghPlcdFc6IAX96LJWD&tn=LgdxYoM2i6ygn41M&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0MjY5NjIzNzYyNzU4NjI2Mg%3D%3D.2-ccb7-5&oh=00_AfBkKsETyktUuZt7wd5mxy7SL4xG_YPs-FCEL6mE9uumRg&oe=64031B33&_nc_sid=6136e7||['Hay momentos en los que los mejores besos y abrazos los da un peludito de cuatro patas🐱💚. En el #DíaInternacionaldelGato comenta si también sientes que tú y tu hijo peludo son el equipo soñado.\n\nPdta. Recuerda consentir a tu peludo, haciendo uso de tus asistencias como la limpieza de oídos y dientes. Ingresa al link de la bio⬆️\n\n#Gato #DiaDelGato #Mascotas #DiaInternacionalDelGato']|Me_gusta|26|"[""Photo by Grupo Coomeva on February 20, 2023. May be an image of 1 person and text that says 'Para algunos ojos, tú eres su mundo, su EQUIPO SOÃADO'.""]"|2023-02-21 00:01:18+00:00
13|https://www.instagram.com/p/Co5E06wODEC/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/331804647_226915883084389_1791923055031846669_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=UsUArVJq4dMAX948tFZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0MjQ4NDI1MTk1MDMzMDExNA%3D%3D.2-ccb7-5&oh=00_AfDK2sV3AMNCzihdywHKX4CV1XjCi84plX7i8rggeK5r7Q&oe=64035302&_nc_sid=6136e7||['Conéctate y descubre herramientas efectivas para diseñar una hoja de vida que genere impacto al momento de postularse alguna vacante laboral. Inscríbete en el link de la bio⬆😉\n\n#cursos #EducateConCoomeva #Educacion #Hojadevida #webinar']|Me_gusta|24|"[""Photo by Grupo Coomeva on February 20, 2023. May be an image of 1 person and text that says 'EDUCACIÓN ¿Ya sabes cómo hacer tu propia hoja de vida? ¡Descúbrelo en nuestro webinar del Ciclo de Empleo I! Conferencista: Daniel Gómez 22 de febrero 6:00 p.m. radiocoomeva.com.co COOMEVA'.""]"|2023-02-20 17:00:10+00:00
14|https://www.instagram.com/p/Co3QGILM9Ct/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/332019495_727164642269823_6480070226621832795_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=cDG0ySS6FiUAX8XdeRI&tn=LgdxYoM2i6ygn41M&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0MTk3MDg2MzE1MDk3NzE5Nw%3D%3D.2-ccb7-5&oh=00_AfCnk7w7eBdslQPE2TjeZ-Q5Q2wpHAgJFRQLPvVwb9XHfw&oe=64030310&_nc_sid=6136e7||['Si quieres conocer más sobre el entorno económico actual, la inflación, y aprender a manejar mejor tus finanzas para cumplir tus sueños y vivir con tranquilidad, a través de la cultura del ahorro, ingresa al link de la bio y conoce todo sobre Educación Financiera con Bancoomeva😉\n\n#Bancoomeva #EducaciónFinanciera']|Me_gusta|153|"[""Photo by Grupo Coomeva on February 19, 2023. May be an image of 1 person, ocean and text that says 'LA INFLACIÓN TU SALARIO'.""]"|2023-02-20 00:00:09+00:00
15|https://www.instagram.com/p/Co0hOiVsScb/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/331334619_1351021135690545_3170675127409824603_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fIYkj68X-LwAX8kVCCz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0MTIwMTc4Mjg2MDYyMTU5NQ%3D%3D.2-ccb7-5&oh=00_AfAlU2AMaUCywCBCSrxPjiVmdNVTGpzIsB0YFbEVcOVhLA&oe=6403FCDB&_nc_sid=6136e7||"['🕶🏦Conoce las ventajas del Metaverso para el área de recursos humanos de tu emprendimiento y a la vez, descubrirás cómo brindar una experiencia única a tu equipo de trabajo. Inscríbete gratis en el link de la bio, opción ""Inscripción a eventos Fundación💜""\n\n#Metaverso #IA #FundaciónCoomeva']"|Me_gusta|15|"[""Photo by Grupo Coomeva on February 18, 2023. May be a cartoon of 2 people and text that says 'Conéctate con el METAVERSO yel talento humano Conferencia virtual con Sandra Díaz Obando 000 miércoles, 22 22 febrero 11:00 a.m. www Vívelo en edufundacioncoomeva.com/aula'.""]"|2023-02-18 22:32:08+00:00
16|https://www.instagram.com/p/Co0JABoMs1A/|grupo_coomeva|video||blob:https://www.instagram.com/ff703db5-df44-4036-8241-b5c399689566|['RePROGRÁMATE con Coomeva y PROtalento, conviértete en un Desarrollador Full Stack y obtén una Beca del 60%. Postúlate en el link de la bio⬆\n\n#Educación #EducateConCoomeva #Desarrollador #Becas']|Me_gusta|11|['']|2023-02-18 19:00:38+00:00
17|https://www.instagram.com/p/CoyGg_ksq-w/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/331630064_558987489536241_7403027440902398228_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=G3T2sb4H24IAX9ie_Ar&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0MDUyMTM0ODY5MDUzNzY2Mg%3D%3D.2-ccb7-5&oh=00_AfB_uLs5hJZNxnibgV6kC5IHbTgsuUcPFs8QJFG58_gZag&oe=6403538B&_nc_sid=6136e7||['¿Ya tienes listo tu regalo?¡Seguro le hace falta algo dulce!🤭 Complétalo con nuestros productos🎁💞 ingresa al link de la bio⬆\n\n#SanValentin']|Me_gusta|27|['Photo by Grupo Coomeva on February 17, 2023. May be an image of one or more people and text.']|2023-02-18 00:00:12+00:00
18|https://www.instagram.com/p/Cow6-a2sVax/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/331255791_168684402653780_1614676038831555652_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0W39-c6AaUcAX86IH8s&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA0MDE4OTEyNDYxNTE2NTYxNw%3D%3D.2-ccb7-5&oh=00_AfC4I9s9fvWjkknAmcg5GJ7LKs7WdQXQjmDlsATwSH8R1Q&oe=6402D316&_nc_sid=6136e7||['Cuando tus metas no son solo tuyas, sino que las comparten miles de jóvenes más, sabes que en equipo ¡se logran! conoce aquí las 10 razones para asociarte a una cooperativa en el link de la bio⬆\n\n#CoomevaCooperativa #BlogCoomeva #Coomeva']|Me_gusta|31|"['Photo by Grupo Coomeva on February 17, 2023. May be an image of 1 person and text that says \'¡SEBAS NO CAMPEÓN FUE SOLO! Descubre su formula en el blog ""Las 10 razones asociarte a una para cooperativa"" + Léelo en blog.coomeva.com.co\'.']"|2023-02-17 13:00:09+00:00
19|https://www.instagram.com/p/Covhtcqs9CD/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/331619106_934897314597108_7309463556947279330_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=5P8xNdaJviIAX82dhZA&tn=LgdxYoM2i6ygn41M&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAzOTc5NjUzMjE5MDg5MjE2Mw%3D%3D.2-ccb7-5&oh=00_AfAU__5Lrr5legleRfPuQ-yytZ0cRrAps-QoVYyb3LAvkw&oe=6403138A&_nc_sid=6136e7||['¿Tienes una idea de negocio y no sabes cómo empezar? o¿ ya estás emprendiendo y quieres tips y oportunidades de mejora? ¡Gratis para ti! empieza el 2023 conociendo el estado de desarrollo de tu idea o negocio con Fundación Coomeva. Diligencia el formulario en el link de la bio y recibirás la información en tu correo electrónico.\n\n#FundaciónCoomeva te acompañamos en cada etapa de tu vida empresarial💜']|Me_gusta|23|"[""Photo by Grupo Coomeva on February 16, 2023. May be an image of 1 person and text that says 'x Da el primer paso para crecer ¡Diagnosticamos gratis tu negocio! Ingresa a fundacion.coomeva.com.co iy déjanos conocer la mejor forma de apoyar tu crecimiento!'.""]"|2023-02-17 00:00:09+00:00
20|https://www.instagram.com/p/CouxphPsvq0/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/331109644_143779528249743_5310277224392882115_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=cSEGWAGSOZwAX_NEO3z&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAzOTU4NTE1NTk5NjEyMTc4MA%3D%3D.2-ccb7-5&oh=00_AfCC4smCHMWhh10peeW3nolLLzEfOfyYiMBtH4cy7Igo2g&oe=64024D28&_nc_sid=6136e7||['👉🏼 👀Fundación Coomeva te invita a unirte a #ValleImpacta, donde además de transformar empresas, transforman personas, brindándoles herramientas para fortalecer sus habilidades blandas, potenciar su liderazgo y generar valor a su entorno. Conoce más e inscríbete en el link de la bio⬆ plazo hasta el 24 de febrero. @camaracali']|Me_gusta|17|"[""Photo by Grupo Coomeva on February 16, 2023. May be an image of \u200e1 person and \u200etext that says '\u200eا Vallelmpacta CreciientoExponencial Cámara.de Comerciode Fundación Boliyar Davivienda Apoya: /coomeva Coomeva Fundación VISIONARIOS ROMPE PARADIGMAS, PREPÁRATE PARA EL FUTURO Y POTENCIA EL CRECIMIENTO DE TU EMPRESA Conéctate con el programa que llevará tu empresa a otro nivel. Inscripciones hasta: 24 de febrero de 2023 valleimpacta@ccc.org.co UN PROGRAMA EXCLUSIVO PARA EMPRESARIOS EVOLUCIONAN VíctorVillafañe Víctor CEO- Grupo NeduerS.A.S.\u200e'\u200e\u200e.""]"|2023-02-16 17:00:11+00:00
21|https://www.instagram.com/p/CosM2nfjxaD/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/330857731_528255079297892_3543864957648630977_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=hSYWrmzln_sAX87DrUV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAzODg2MDM3ODM4MzUyMTQxMQ%3D%3D.2-ccb7-5&oh=00_AfCbSc3hp6vUw8Opcic0w8BzSyGl6oOXoUFkdHLzXoMENA&oe=6403A155&_nc_sid=6136e7||['¡Referir y ganar es muy fácil! invita a más personas a ser parte de Coomeva y por cada nuevo asociado que logres recibe grandes premios. Conoce T&C a partir del 01 de febrero 2023 en el link de la bio⬆']|Me_gusta|27|"[""Photo by Grupo Coomeva on February 15, 2023. May be an image of 1 person and text that says 'Refierey GANA Entre más referidos efectivos logres, mayores serán tus premios: Categoría Cantidad dereferidos Bono por vinculación 1a2 Pionero Lider Mentor 3a4 más $100.000 $120.000 $150.000 Términos condiciones vigentes partir de febrero de2 2023'.""]"|2023-02-15 17:00:10+00:00
22|https://www.instagram.com/p/CosHlEFgIr-/|grupo_coomeva|video||blob:https://www.instagram.com/04dc5c31-91b8-400c-a485-76781e801467|['La recocha fue en el Carnaval de Barranquilla 💃🕺, quienes vieron nuestras historias, no se perdieron de la Fiesta de Polleras 🎉. #Coomeva #Barranquilla #VenyVíveloComoEs']|Me_gusta|54|['']|2023-02-15 16:15:54+00:00
23|https://www.instagram.com/p/CoqYLr6MSNo/|grupo_coomeva|image|https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/330836099_169733235491696_2328166353955847477_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mC3D3CeENzIAX9Ha04I&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAzODM0NzI0NzQxMDYyNzg0Mw%3D%3D.2-ccb7-5&oh=00_AfCNt3jTf4mr7vH6WLcxPoc5xnFy0zqZqYDhKLnZjueeCw&oe=640419AC&_nc_sid=6136e7||['Con Coomeva vive la magia del Circo del Sol 🌞, aprovecha y disfruta con tu familia y amigos de un show inolvidable🤩 Aplican T&C, conoce más en el link de la bio⬆😉\n\n#Circodelsol #Circo #CoomevaCooperativa #Recreación']|Me_gusta|278|"[""Photo by Grupo Coomeva on February 14, 2023. May be an image of 2 people and text that says 'RECREACIÓN Y TURISMO Sé parte de un show fantástico: Conoce el Circo del Sol'.""]"|2023-02-15 00:00:39+00:00
24|https://www.instagram.com/p/Cop4xAQg9GL/|grupo_coomeva|video||blob:https://www.instagram.com/4add50e1-ac77-44a9-bfad-f2353f9070e0|['Con estos cupcakes conquistarás el corazón de tu valentine😍💞 anímate a prepararlos con tu #EquipoSoñado y etiquétanos ¡estaremos compartiendo sus resultados!😉\n\n#Happyvalentinesday #Valentinesday #Díadesanvalentin #14defebrero #Sanvalentin #FelizSanValentin #recetas #cupcakes #amor #recipe']|Me_gusta|25|['']|2023-02-14 19:27:11+00:00
